time,kinetic_energy,lc_w_z05,lc_w_z_weighted,convective_wavelength_z05_2pi_lc,convective_wavelength_z_weighted_2pi_lc
83.9,0.0004961657985,0.112202124,0.118385194,0.704986736951142,0.7438361115284049
84.0,0.0004972262635,0.11228178,0.118438399,0.7054872303599707,0.7441704084026733
84.1,0.0004982980015,0.112361345,0.118490717,0.7059871519989365,0.7444991320915744
84.2,0.0004993803065,0.112440875,0.11854175,0.7064868537264164,0.7448197818873558
84.3,0.000500472505,0.11252037,0.118591217,0.7069863355424106,0.7451305922149459
84.4,0.000501574105,0.112599864,0.118638931,0.7074858110752196,0.7454303881186928
84.5,0.000502684505,0.112679448,0.118684861,0.7079858520947062,0.7457189748198515
84.6,0.000503803285,0.112759124,0.118729092,0.7084864711672411,0.7459968863891733
84.7,0.00050492991,0.112838979,0.118771794,0.7089882149299459,0.7462651909681606
84.8,0.00050606403,0.112919038,0.118813025,0.7094912404624534,0.7465242529815609
84.9,0.00050720536,0.112999331,0.118852756,0.7099957362603228,0.7467738902170005
85.0,0.00050835353,0.113079877,0.118891064,0.7105018217040748,0.7470145864797478
85.1,0.000509508315,0.113160684,0.118928139,0.7110095470591921,0.7472475355750116
85.2,0.000510669475,0.113241806,0.118964186,0.7115192516176811,0.7474740255557795
85.3,0.000511836795,0.113323269,0.118999335,0.7120310987423599,0.7476948732361415
85.4,0.00051301014,0.113405031,0.119033772,0.7125448245394456,0.7479112472885648
85.5,0.000514189405,0.113487111,0.119067774,0.7130605483894588,0.7481248881553796
85.6,0.000515374525,0.113569527,0.119101587,0.7135783833897353,0.7483373415001712
85.7,0.000516565385,0.113652225,0.11913541,0.7140979902482685,0.7485498576768159
85.8,0.00051776205,0.113735069,0.1191694,0.7146185144518564,0.748763423145407
85.9,0.00051896452,0.113817966,0.119203682,0.7151393716642658,0.7489788233041077
86.0,0.00052017277,0.113900774,0.119238306,0.7156596696731826,0.7491963723121835
86.1,0.000521386895,0.113983327,0.119273223,0.7161783654698461,0.7494157622935542
86.2,0.000522607035,0.114065545,0.119308373,0.7166949563994319,0.7496366162571017
86.3,0.00052383329,0.114147263,0.119343661,0.717208405736364,0.7498583373002214
86.4,0.000525065785,0.114228376,0.119378975,0.7177180537461854,0.7500802217061592
86.5,0.00052630474,0.114308762,0.119414158,0.7182231338802881,0.7503012830148217
86.6,0.00052755024,0.11438835,0.119449083,0.718723200032516,0.7505207232616748
86.7,0.000528802475,0.114467013,0.119483585,0.7192174542383347,0.7507375057211432
86.8,0.000530061595,0.114544694,0.119517522,0.7197055383561817,0.750950738180913
86.9,0.00053132763,0.114621307,0.119550781,0.7201869120321207,0.7511597106410444
87.0,0.00053260076,0.114696795,0.119583223,0.7206612171245891,0.75136354973878
87.1,0.00053388092,0.114771217,0.11961479,0.7211288243415199,0.7515618910493717
87.2,0.000535168295,0.114844512,0.119645389,0.7215893504086096,0.7517541502365861
87.3,0.0005364628,0.114916679,0.119675009,0.7220427890426728,0.7519402581853848
87.4,0.000537764415,0.114987696,0.119703655,0.7224890020136329,0.7521202463116943
87.5,0.000539073175,0.115057564,0.119731341,0.7229279956046749,0.7522942025801088
87.6,0.000540388915,0.115126319,0.119758125,0.7233599960104701,0.7524624914153764
87.7,0.00054171168,0.115193986,0.119784054,0.723785160310651,0.7526254081272061
87.8,0.000543041365,0.11526058,0.119809182,0.7242035827529972,0.752783292007605
87.9,0.000544377815,0.115326096,0.119833567,0.7246152319215825,0.7529365074813206
88.0,0.000545720895,0.115390537,0.11985727,0.7250201266659624,0.7530854378226566
88.1,0.00054707054,0.115453882,0.119880321,0.7254181350392457,0.7532302715271724
