time,kinetic_energy,lc_w_z05,lc_w_z_weighted,convective_wavelength_z05_2pi_lc,convective_wavelength_z_weighted_2pi_lc
549.4,8.6064794e-08,0.039937944,0.0400338131,0.25093750293976114,0.2515398662602937
549.5,8.6205607e-08,0.0399379391,0.040033877,0.2509374721521531,0.25154026775583477
549.6,8.6346686e-08,0.039937934,0.0400339419,0.250937440107908,0.2515406755345612
549.7,8.6488111e-08,0.0399379295,0.0400340064,0.25093741183357415,0.25154108080001353
549.8,8.6629856e-08,0.0399379249,0.0400340715,0.2509373829309217,0.251541489835377
549.9,8.6771903e-08,0.0399379202,0.0400341363,0.25093735339995077,0.25154189698578494
550.0,8.69142855e-08,0.0399379157,0.0400342013,0.2509373251256169,0.2515423053928299
550.1,8.70569735e-08,0.0399379113,0.0400342666,0.25093729747960153,0.25154271568483044
550.2,8.71999795e-08,0.0399379067,0.0400343317,0.25093726857694915,0.25154312472019397
550.3,8.7343305e-08,0.0399379027,0.0400343979,0.2509372434442079,0.25154354066706125
550.4,8.74869605e-08,0.0399378985,0.0400344632,0.25093721705482963,0.25154395095906185
550.5,8.7630954e-08,0.0399378946,0.0400345289,0.250937192550407,0.25154436376433653
550.6,8.7775229e-08,0.0399378909,0.0400345954,0.25093716930262133,0.25154478159615945
550.7,8.7919835e-08,0.0399378877,0.0400346621,0.25093714919642834,0.25154520068461944
550.8,8.8064758e-08,0.039937884,0.0400347284,0.2509371259486427,0.2515456172598053
550.9,8.82100035e-08,0.0399378804,0.0400347951,0.25093710332917557,0.2515460363482653
551.0,8.83555785e-08,0.039937877,0.0400348615,0.2509370819663455,0.2515464535517697
551.1,8.85014695e-08,0.039937874,0.0400349288,0.2509370631167896,0.2515468764101409
551.2,8.86476975e-08,0.0399378709,0.0400349957,0.25093704363891517,0.2515472967552379
551.3,8.87942585e-08,0.0399378683,0.0400350632,0.25093702730263334,0.2515477208702461
551.4,8.89411335e-08,0.0399378656,0.0400351307,0.250937010338033,0.25154814498525435
551.5,8.908834e-08,0.0399378628,0.0400351978,0.25093699274511416,0.2515485665869885
551.6,8.9235876e-08,0.0399378596,0.0400352653,0.2509369726389212,0.2515489907019967
