time,L_peak,L_integral,ell_m,lambda_m_2pi_ell_m,cluster_count_mprime_gt0,mean_radius_mprime_gt0,max_radius_mprime_gt0,cluster_count_mprime_gtsigma,mean_radius_mprime_gtsigma,max_radius_mprime_gtsigma
99.897,1.77777778,0.304744176,0.185637791,1.16639664,29.0,0.53345081,5.6256741,147.0,0.24898886,0.62184948
100.002,1.77777778,0.304765713,0.185659652,1.16653399,29.0,0.533040423,5.62722104,148.0,0.248681274,0.620848917
100.1,1.77777778,0.304785852,0.185679619,1.16665946,29.0,0.533950485,5.62655812,149.0,0.247510421,0.619846739
100.198,1.77777778,0.304806039,0.18569915,1.16678217,31.0,0.501888874,5.62578461,150.0,0.246372872,0.619846739
100.303,1.77777778,0.30482774,0.185719576,1.16691051,30.0,0.513484839,5.62755248,150.0,0.245480713,0.620848917
100.401,1.77777778,0.304848077,0.185738163,1.1670273,31.0,0.500950369,5.62611613,149.0,0.2463916,0.620848917
100.499,1.77777778,0.304868514,0.185756284,1.16714115,32.0,0.509361262,5.56590163,150.0,0.244684443,0.620848917
100.597,1.77777778,0.304889072,0.185773937,1.16725207,32.0,0.52274351,5.56791183,151.0,0.243548892,0.619846739
100.702,1.77777778,0.304911259,0.185792335,1.16736767,32.0,0.517659094,5.57338036,151.0,0.243469937,0.618842938
100.8,1.77777778,0.304932145,0.185809033,1.16747259,30.0,0.527697771,5.57460725,153.0,0.242798816,0.619846739
100.898,1.77777778,0.304953229,0.185825285,1.1675747,32.0,0.511972978,5.55382517,154.0,0.24184667,0.619846739
101.003,1.77777778,0.304976068,0.185842214,1.16768107,32.0,0.512144638,5.55315348,152.0,0.243076812,0.619846739
101.101,1.77777778,0.304997643,0.185857575,1.16777759,32.0,0.475469278,5.75459979,153.0,0.241759199,0.618842938
101.199,1.77777778,0.305019491,0.185872522,1.1678715,32.0,0.474242509,5.75362739,152.0,0.243202159,0.618842938
101.297,1.77777778,0.305041631,0.185887063,1.16796286,33.0,0.506642429,5.37543728,153.0,0.241759635,0.617837506
101.402,1.77777778,0.305065696,0.185902202,1.16805798,34.0,0.474963518,5.37728745,152.0,0.242972835,0.617837506
101.5,1.77777778,0.305088495,0.185915928,1.16814422,30.0,0.490867598,5.3779811,151.0,0.243916243,0.618842938
101.598,1.77777778,0.305111635,0.185929271,1.16822807,28.0,0.500355683,5.40737896,151.0,0.24388612,0.617837506
101.703,1.77777778,0.305136823,0.185943157,1.16831531,29.0,0.483802568,5.40300824,150.0,0.245088092,0.616830435
101.801,1.77777778,0.305160715,0.185955746,1.16839441,28.0,0.493852906,5.40668908,150.0,0.245115648,0.616830435
101.899,1.77777778,0.305184994,0.185967994,1.16847137,29.0,0.477929495,5.40703403,151.0,0.243510656,0.615821718
101.997,1.77777778,0.305209675,0.185979924,1.16854632,27.0,0.504132531,5.41369874,150.0,0.243739497,0.616830435
102.102,1.77777778,0.305236587,0.185992381,1.1686246,26.0,0.441500018,6.10213403,146.0,0.248721107,0.615821718
102.2,1.77777778,0.305262162,0.186003739,1.16869596,25.0,0.45644719,6.10437503,147.0,0.247052069,0.612785602
102.298,1.77777778,0.305288204,0.186014876,1.16876594,25.0,0.432419248,6.13890461,150.0,0.244485653,0.612785602
102.403,1.77777778,0.305316653,0.186026613,1.16883968,26.0,0.502217739,5.40898833,149.0,0.245383914,0.612785602
102.501,1.77777778,0.305343748,0.186037436,1.16890768,25.0,0.521021157,5.40749393,150.0,0.243703095,0.612785602
102.599,1.77777778,0.3053714,0.186048186,1.16897523,25.0,0.520002576,5.40634411,148.0,0.246966162,0.615821718
102.697,1.77777778,0.305399642,0.186058916,1.16904265,26.0,0.522428785,5.40611411,150.0,0.244877108,0.615821718
102.802,1.77777778,0.305430595,0.186070454,1.16911514,25.0,0.540065495,5.40599911,152.0,0.24234691,0.616830435
102.9,1.77777778,0.305460165,0.186081316,1.16918339,26.0,0.525654362,5.40369859,151.0,0.24284052,0.615821718
102.998,1.77777778,0.305490422,0.186092321,1.16925254,26.0,0.525922071,5.40473395,151.0,0.243800754,0.614811345
103.103,1.77777778,0.305523633,0.186104329,1.16932798,26.0,0.514031781,5.42196078,151.0,0.243630321,0.617837506
103.201,1.77777778,0.3055554,0.186115789,1.16939999,25.0,0.50490971,5.48409616,151.0,0.24295047,0.617837506
103.299,1.77777778,0.305587936,0.186127543,1.16947384,26.0,0.560430071,5.40289318,148.0,0.245678591,0.624841556
103.397,1.77777778,0.305621267,0.186139634,1.16954981,28.0,0.540631125,5.40105178,147.0,0.247064724,0.624841556
103.502,1.77777778,0.30565789,0.186153006,1.16963383,25.0,0.580249563,5.43501666,147.0,0.246982457,0.624841556
103.6,1.77777778,0.305692947,0.186165915,1.16971494,24.0,0.528215114,5.88460994,148.0,0.246452392,0.623845792
103.698,1.77777778,0.305728873,0.186179265,1.16979882,25.0,0.510462428,5.88270796,145.0,0.249454138,0.624841556
103.803,1.77777778,0.30576835,0.186194084,1.16989194,26.0,0.544568182,5.67003514,146.0,0.247783676,0.623845792
103.901,1.77777778,0.305806134,0.186208414,1.16998197,28.0,0.530872128,5.66860956,147.0,0.246953741,0.625835735
103.999,1.77777778,0.305844838,0.186223232,1.17007508,29.0,0.512934336,5.66806116,146.0,0.247589468,0.625835735
104.097,1.77777778,0.305884471,0.186238538,1.17017125,29.0,0.511846777,5.66762241,144.0,0.249977502,0.626828338
104.202,1.77777778,0.305927976,0.186255469,1.17027763,30.0,0.494680352,5.66806116,143.0,0.251417929,0.627819372
104.3,1.77777778,0.305969557,0.186271758,1.17037997,29.0,0.505746265,5.66948688,143.0,0.251365369,0.625835735
104.398,1.77777778,0.306012089,0.186288509,1.17048522,28.0,0.480497134,5.83005382,142.0,0.253212694,0.624841556
104.503,1.77777778,0.306058721,0.186306971,1.17060122,30.0,0.450565903,5.8297339,141.0,0.255281747,0.624841556
104.601,1.77777778,0.306103246,0.186324692,1.17071257,30.0,0.484059092,5.59220019,141.0,0.255202515,0.624841556
104.699,1.77777778,0.306148751,0.186342905,1.170827,29.0,0.499905299,5.59186666,139.0,0.258190305,0.626828338
104.797,1.77777778,0.306195249,0.186361638,1.17094471,30.0,0.484176536,5.59186666,143.0,0.252914356,0.626828338
104.902,1.77777778,0.306246189,0.186382323,1.17107467,28.0,0.516716316,5.59264486,143.0,0.252892964,0.627819372
105.0,1.77777778,0.306294797,0.186402243,1.17119983,27.0,0.534613022,5.59053235,143.0,0.253201767,0.626828338
105.098,1.77777778,0.306344451,0.186422797,1.17132898,25.0,0.574057787,5.58786278,144.0,0.252745046,0.627819372
105.203,1.77777778,0.306398834,0.18644557,1.17147207,25.0,0.573583599,5.58585976,145.0,0.251195878,0.628808844
105.301,1.77777778,0.306450712,0.186467571,1.1716103,26.0,0.567073182,5.56947482,143.0,0.253308363,0.627819372
105.399,1.77777778,0.306503688,0.186490334,1.17175332,27.0,0.548627381,5.56858174,143.0,0.253272704,0.625835735
105.497,1.77777778,0.306557774,0.186513896,1.17190137,27.0,0.548882866,5.5670185,143.0,0.253004863,0.626828338
105.602,1.77777778,0.306616968,0.186540064,1.17206579,29.0,0.515273732,5.5645611,142.0,0.254662755,0.626828338
105.7,1.77777778,0.306673384,0.186565374,1.17222481,29.0,0.515885221,5.56322024,143.0,0.252950324,0.625835735
105.798,1.77777778,0.306730931,0.186591556,1.17238932,29.0,0.516144992,5.56154371,144.0,0.251081538,0.624841556
105.903,1.77777778,0.306793843,0.186620584,1.17257171,28.0,0.526639852,5.56120835,144.0,0.250221114,0.624841556
106.001,1.77777778,0.306853731,0.186648586,1.17274765,28.0,0.526549414,5.56031394,141.0,0.25487113,0.62184948
106.099,1.77777778,0.30691474,0.186677458,1.17292906,30.0,0.494136497,5.55863653,143.0,0.252878377,0.62184948
106.197,1.77777778,0.306976861,0.186707184,1.17311584,29.0,0.509134148,5.55762985,143.0,0.252881558,0.62184948
106.302,1.77777778,0.307044639,0.186739954,1.17332173,30.0,0.515249376,5.50333429,144.0,0.251488975,0.62184948
106.4,1.77777778,0.307109018,0.186771364,1.17351909,31.0,0.510407416,5.49361048,142.0,0.254670876,0.624841556
106.498,1.77777778,0.307174458,0.186803531,1.1737212,31.0,0.56775678,4.93124067,143.0,0.253193294,0.625835735
106.603,1.77777778,0.307245719,0.186838787,1.17394272,32.0,0.561595364,4.91697372,142.0,0.253045546,0.625835735
106.701,1.77777778,0.307313271,0.186872378,1.17415378,32.0,0.548068052,4.9409388,142.0,0.252796747,0.626828338
106.799,1.77777778,0.307381792,0.186906575,1.17436865,31.0,0.565751601,4.9416937,140.0,0.25510421,0.624841556
106.897,1.77777778,0.307451243,0.186941321,1.17458696,31.0,0.566519115,4.94043547,142.0,0.253292029,0.628808844
107.002,1.77777778,0.30752664,0.186979089,1.17482426,30.0,0.583222262,4.93779214,142.0,0.252933184,0.628808844
107.1,1.77777778,0.307597882,0.18701478,1.17504852,29.0,0.588182762,4.93703665,141.0,0.254577623,0.629796761
107.198,1.77777778,0.307669923,0.187050841,1.1752751,30.0,0.569352815,4.93766623,141.0,0.254658072,0.628808844
107.303,1.77777778,0.30774795,0.187089833,1.17552009,36.0,0.518045149,4.7756053,139.0,0.258658949,0.613799309
107.401,1.77777778,0.307821522,0.187126509,1.17575053,35.0,0.53079535,4.77534493,139.0,0.257486336,0.612785602
107.499,1.77777778,0.307895779,0.187163418,1.17598244,38.0,0.492002958,4.7743033,139.0,0.257305811,0.612785602
107.597,1.77777778,0.30797069,0.187200523,1.17621557,37.0,0.504338397,4.77404286,141.0,0.254012884,0.61075314
107.702,1.77777778,0.308051644,0.187240457,1.17646649,35.0,0.470705902,5.35597191,141.0,0.253844521,0.61075314
107.8,1.77777778,0.308127817,0.187277863,1.17670152,34.0,0.484300861,5.35411437,137.0,0.260072092,0.609734368
107.898,1.77777778,0.308204557,0.18731537,1.17693718,33.0,0.498672584,5.35260465,135.0,0.263263719,0.608713892
108.003,1.77777778,0.308287381,0.187355639,1.1771902,33.0,0.505658502,5.34016226,134.0,0.263536103,0.607691701
108.101,1.77777778,0.308365219,0.187393276,1.17742668,32.0,0.518258779,5.34004584,134.0,0.262953172,0.607691701
108.199,1.77777778,0.308443548,0.187430941,1.17766333,32.0,0.518732456,5.33876504,133.0,0.265297941,0.607691701
108.297,1.77777778,0.308522344,0.187468617,1.17790006,26.0,0.609720901,5.3394637,133.0,0.26496405,0.605642145
108.402,1.77777778,0.308607261,0.187508984,1.17815369,29.0,0.5537946,5.33760042,131.0,0.268352758,0.604614762
108.5,1.77777778,0.308686957,0.187546652,1.17839037,29.0,0.552617423,5.33818276,132.0,0.2674328,0.603585629
108.598,1.77777778,0.308767059,0.187584314,1.178627,30.0,0.534003311,5.33736746,133.0,0.265578641,0.603585629
108.703,1.77777778,0.308853319,0.187624663,1.17888053,29.0,0.551638303,5.33760042,134.0,0.263657142,0.603585629
108.801,1.77777778,0.308934223,0.187662331,1.1791172,27.0,0.572703424,5.33736746,132.0,0.266740946,0.604614762
108.899,1.77777778,0.309015497,0.187700019,1.179354,25.0,0.616270594,5.335853,133.0,0.264853758,0.604614762
108.997,1.77777778,0.309097133,0.187737739,1.179591,26.0,0.678938414,4.08991848,133.0,0.264500259,0.604614762
109.102,1.77777778,0.309184989,0.187778204,1.17984525,25.0,0.705225485,4.08824606,133.0,0.264530595,0.604614762
109.2,1.77777778,0.309267343,0.187816033,1.18008294,25.0,0.699148881,4.0925018,134.0,0.262889285,0.605642145
109.298,1.77777778,0.309350028,0.187853935,1.18032108,24.0,0.72677701,4.09295751,131.0,0.268226081,0.605642145
109.403,1.77777778,0.309438975,0.187894638,1.18057683,26.0,0.604234052,5.32138571,129.0,0.272063995,0.605642145
109.501,1.77777778,0.309522312,0.187932727,1.18081615,27.0,0.583217924,5.32033414,129.0,0.271962004,0.604614762
109.599,1.77777778,0.309605945,0.187970924,1.18105615,31.0,0.568041311,5.10992738,130.0,0.269691984,0.604614762
109.697,1.77777778,0.309689863,0.188009242,1.18129691,30.0,0.584617473,5.1074935,129.0,0.270734417,0.604614762
109.802,1.77777778,0.309780074,0.188050443,1.18155578,33.0,0.574296511,4.84462388,132.0,0.266650688,0.602554739
109.9,1.77777778,0.309864538,0.18808905,1.18179836,34.0,0.612710266,4.03467056,130.0,0.268604333,0.602554739
109.998,1.77777778,0.309949245,0.18812782,1.18204195,34.0,0.579960048,4.27396302,129.0,0.270244084,0.602554739
110.103,1.77777778,0.310040259,0.188169564,1.18230424,33.0,0.572389977,4.27367209,128.0,0.272243136,0.604614762
110.201,1.77777778,0.310125436,0.188208743,1.18255041,34.0,0.580094143,4.18012823,127.0,0.273867971,0.607691701
110.299,1.77777778,0.310210828,0.188248167,1.18279812,35.0,0.563341927,4.18280446,129.0,0.270794157,0.607691701
110.397,1.77777778,0.310296429,0.188287873,1.1830476,34.0,0.581767186,4.18295309,130.0,0.269608706,0.608713892
110.502,1.77777778,0.310388375,0.188330776,1.18331716,33.0,0.598705751,4.18429052,132.0,0.265965968,0.607691701
110.6,1.77777778,0.310474401,0.188371192,1.18357111,33.0,0.598133057,4.18443909,133.0,0.265294426,0.608713892
110.698,1.77777778,0.31056062,0.188411995,1.18382748,31.0,0.548510161,4.64788089,133.0,0.265312696,0.608713892
110.803,1.77777778,0.31065319,0.188456146,1.18410488,30.0,0.557277307,4.65923659,130.0,0.270076693,0.607691701
110.901,1.77777778,0.310739739,0.188497738,1.18436622,29.0,0.572256824,4.6609709,129.0,0.272305218,0.607691701
110.999,1.77777778,0.310826395,0.188539671,1.18462969,27.0,0.609095842,4.66270457,129.0,0.272120411,0.605642145
111.097,1.77777778,0.310913116,0.188581903,1.18489504,28.0,0.594600157,4.66390443,130.0,0.272456911,0.608713892
111.202,1.77777778,0.311006053,0.188627437,1.18518114,25.0,0.617103704,4.75237637,131.0,0.270928485,0.608713892
111.3,1.77777778,0.311092768,0.188670164,1.1854496,26.0,0.595546847,4.75224555,131.0,0.270952512,0.61075314
111.398,1.77777778,0.311179418,0.188713087,1.18571929,26.0,0.595603891,4.75394593,130.0,0.27285333,0.61075314
111.503,1.77777778,0.311272143,0.188759277,1.18600952,24.0,0.615614319,4.80273632,131.0,0.270953945,0.611770215
111.601,1.77777778,0.311358543,0.188802565,1.1862815,22.0,0.608770863,5.06888312,132.0,0.269125544,0.61075314
111.699,1.77777778,0.311444759,0.188846009,1.18655447,23.0,0.621051197,5.06692034,133.0,0.26745556,0.61075314
111.797,1.77777778,0.311530745,0.188889588,1.18682829,22.0,0.551340916,5.86269995,133.0,0.267818546,0.61075314
111.902,1.77777778,0.311622567,0.188936414,1.1871225,24.0,0.576401959,5.45317397,132.0,0.269710642,0.61075314
112.0,1.77777778,0.311707937,0.188980237,1.18739785,23.0,0.524385778,5.86407835,132.0,0.269835889,0.61075314
112.098,1.77777778,0.311792952,0.189024179,1.18767394,23.0,0.524348542,5.86482043,130.0,0.273403183,0.608713892
112.203,1.77777778,0.311883612,0.189071402,1.18797066,24.0,0.506113917,5.86354823,129.0,0.274077389,0.607691701
112.301,1.77777778,0.311967794,0.189115615,1.18824845,24.0,0.46605304,5.96196431,131.0,0.270374014,0.606667789
112.399,1.77777778,0.312051524,0.189159956,1.18852706,26.0,0.43357645,5.96081715,130.0,0.271204578,0.608713892
112.497,1.77777778,0.312134758,0.189204408,1.18880635,26.0,0.434078342,5.96186003,132.0,0.269813994,0.608713892
112.602,1.77777778,0.312223328,0.189252114,1.1891061,25.0,0.506780863,5.69487049,134.0,0.267259789,0.608713892
112.7,1.77777778,0.312305356,0.18929666,1.189386,26.0,0.491703879,5.6937787,133.0,0.269034298,0.605642145
112.798,1.77777778,0.312386696,0.189341164,1.18966562,27.0,0.516628901,5.53195367,133.0,0.269926007,0.605642145
112.903,1.77777778,0.312473003,0.189388727,1.18996447,24.0,0.572137167,5.53229081,133.0,0.269836241,0.603585629
113.001,1.77777778,0.312552702,0.18943295,1.19024233,27.0,0.574417903,5.38975949,133.0,0.269957234,0.604614762
113.099,1.77777778,0.312631529,0.189476966,1.19051889,28.0,0.556066931,5.38837513,134.0,0.267015803,0.603585629
113.197,1.77777778,0.31270945,0.189520747,1.19079397,28.0,0.546783169,5.39667594,134.0,0.267024747,0.601522083
113.302,1.77777778,0.312791913,0.189567374,1.19108694,28.0,0.546371985,5.39529336,132.0,0.26969467,0.599451433
113.4,1.77777778,0.312867909,0.189610615,1.19135863,28.0,0.582852829,5.2540155,135.0,0.264831247,0.60048765
113.498,1.77777778,0.312942962,0.189653569,1.19162852,27.0,0.562557271,5.39460193,135.0,0.265957296,0.60048765
113.603,1.77777778,0.313022327,0.189699258,1.19191559,26.0,0.580901156,5.3936799,135.0,0.265858526,0.598413421
113.701,1.77777778,0.313095424,0.189741587,1.19218155,26.0,0.580507133,5.39206596,134.0,0.266555523,0.599451433
113.799,1.77777778,0.313167586,0.189783623,1.19244567,25.0,0.602511043,5.38941343,135.0,0.264658624,0.597373605
113.897,1.77777778,0.313238821,0.189825377,1.19270802,27.0,0.641435818,4.79444457,134.0,0.265642408,0.598413421
114.002,1.77777778,0.313314114,0.189869807,1.19298718,26.0,0.644218298,4.79288826,133.0,0.267356569,0.598413421
114.1,1.77777778,0.313383422,0.189910986,1.19324592,27.0,0.669103164,4.51764703,132.0,0.269059815,0.599451433
114.198,1.77777778,0.313451789,0.18995188,1.19350286,27.0,0.669728092,4.51572,132.0,0.26856222,0.599451433
114.303,1.77777778,0.313523986,0.189995368,1.1937761,28.0,0.646311843,4.51489387,131.0,0.270208768,0.597373605
114.401,1.77777778,0.31359038,0.190035644,1.19402917,28.0,0.648930989,4.51089882,132.0,0.269636769,0.595288525
114.499,1.77777778,0.313655814,0.190075613,1.1942803,30.0,0.625285416,4.50758989,135.0,0.265761638,0.596331976
114.597,1.77777778,0.313720286,0.19011527,1.19452947,30.0,0.625473326,4.50731403,133.0,0.268899331,0.597373605
114.702,1.77777778,0.313788293,0.190157412,1.19479426,30.0,0.622812655,4.50758989,133.0,0.269584531,0.595288525
114.8,1.77777778,0.313850772,0.190196425,1.19503938,32.0,0.582280765,4.60190771,133.0,0.269700873,0.584751612
114.898,1.77777778,0.313912294,0.19023514,1.19528263,32.0,0.582208863,4.60312342,133.0,0.269983286,0.584751612
115.003,1.77777778,0.313977164,0.190276312,1.19554133,32.0,0.582208975,4.60096195,132.0,0.271428384,0.584751612
115.101,1.77777778,0.314036748,0.190314486,1.19578118,32.0,0.585151482,4.59974567,132.0,0.271495258,0.58687413
115.199,1.77777778,0.314095428,0.190352455,1.19601975,35.0,0.540672592,4.38978155,131.0,0.273246009,0.587932515
115.297,1.77777778,0.314153233,0.190390268,1.19625734,35.0,0.54052442,4.39048962,130.0,0.274751156,0.587932515
115.402,1.77777778,0.314214233,0.190430674,1.19651121,34.0,0.555776966,4.39034801,129.0,0.275567557,0.588988998
115.5,1.77777778,0.314270336,0.190468346,1.19674791,34.0,0.555399343,4.39020641,128.0,0.277063963,0.59004359
115.598,1.77777778,0.314325678,0.190506043,1.19698477,34.0,0.554022616,4.38850675,129.0,0.275140402,0.5910963
115.703,1.77777778,0.314384177,0.190546529,1.19723915,34.0,0.554272924,4.38935666,129.0,0.27501642,0.592147139
115.801,1.77777778,0.314438079,0.190584466,1.19747752,33.0,0.570572738,4.38907338,129.0,0.274513088,0.593196116
115.899,1.77777778,0.314491351,0.190622603,1.19771714,33.0,0.56991963,4.38893173,130.0,0.273077294,0.594243241
115.997,1.77777778,0.314544032,0.190660992,1.19795834,35.0,0.593488976,4.07301068,134.0,0.266660442,0.595288525
116.102,1.77777778,0.314599865,0.190702452,1.19821884,34.0,0.609992542,4.07148401,135.0,0.264650624,0.595288525
116.2,1.77777778,0.314651443,0.190741498,1.19846418,34.0,0.609387073,4.06904014,134.0,0.26647429,0.595288525
116.298,1.77777778,0.31470254,0.190780916,1.19871185,37.0,0.563709712,4.06644192,132.0,0.26894381,0.595288525
116.403,1.77777778,0.314756784,0.190823592,1.19897999,37.0,0.513188865,4.93010588,131.0,0.269650641,0.594243241
116.501,1.77777778,0.314806971,0.190863858,1.19923299,38.0,0.501566487,4.92821398,131.0,0.269715002,0.593196116
116.599,1.77777778,0.314856751,0.190904552,1.19948868,37.0,0.516306091,4.92720467,132.0,0.267999699,0.595288525
116.697,1.77777778,0.314906139,0.190945678,1.19974708,37.0,0.515887942,4.92657374,129.0,0.271685382,0.593196116
116.802,1.77777778,0.31495863,0.190990214,1.2000269,39.0,0.492920606,4.92417549,130.0,0.270737954,0.592147139
116.9,1.77777778,0.315007232,0.191032207,1.20029075,41.0,0.488745033,4.84128621,130.0,0.270465264,0.595288525
116.998,1.77777778,0.315055457,0.191074593,1.20055708,42.0,0.473528853,4.84346879,130.0,0.270033803,0.594243241
117.103,1.77777778,0.315106707,0.19112042,1.20084502,39.0,0.506933475,4.84423888,129.0,0.272296743,0.594243241
117.201,1.77777778,0.315154146,0.191163555,1.20111604,40.0,0.494130524,4.84295533,129.0,0.272045885,0.595288525
117.299,1.77777778,0.315201201,0.191207019,1.20138914,41.0,0.498204988,4.78587865,129.0,0.271689248,0.595288525
117.397,1.77777778,0.31524787,0.191250797,1.20166419,40.0,0.509825231,4.78600855,129.0,0.271539368,0.595288525
117.502,1.77777778,0.315297444,0.191298031,1.20196098,43.0,0.478904495,4.78301993,128.0,0.273253112,0.595288525
