time,A_m,sqrt_A_m
421.701,0.00286225623,0.0535000583
421.799,0.00286294863,0.0535065289
421.897,0.00286366733,0.0535132445
422.002,0.00286446684,0.0535207141
422.1,0.00286524371,0.0535279713
422.198,0.00286605184,0.0535355194
422.303,0.00286695075,0.0535439142
422.401,0.00286781274,0.053551963
422.499,0.0028686872,0.053560127
422.597,0.00286957758,0.0535684382
422.702,0.00287056511,0.053577655
422.8,0.0028715258,0.0535866196
422.898,0.00287251142,0.0535958153
423.003,0.00287358819,0.0536058597
423.101,0.00287462329,0.0536155136
423.199,0.00287567266,0.0536252987
423.297,0.00287672205,0.0536350822
423.402,0.00287783468,0.0536454535
423.5,0.00287884383,0.0536548584
423.598,0.00287984864,0.0536642212
423.703,0.0028809802,0.0536747631
423.801,0.00288208711,0.0536850735
423.899,0.00288319781,0.053695417
423.997,0.00288428724,0.0537055606
424.102,0.00288545731,0.0537164529
424.2,0.00288654716,0.0537265964
424.298,0.00288761022,0.0537364887
424.403,0.00288872612,0.0537468708
424.501,0.00288976767,0.0537565593
424.599,0.0028908289,0.0537664292
424.697,0.00289190119,0.0537764
424.802,0.00289306447,0.0537872147
424.9,0.00289420168,0.053797785
424.998,0.00289540893,0.0538090042
425.103,0.00289675495,0.0538215101
425.201,0.00289801651,0.0538332286
425.299,0.00289924242,0.0538446136
425.397,0.00290040764,0.0538554328
425.502,0.00290159107,0.0538664188
425.6,0.00290265365,0.053876281
425.698,0.00290367424,0.0538857517
425.803,0.0029046938,0.0538952113
425.901,0.00290559085,0.0539035328
425.999,0.00290649493,0.0539119182
426.097,0.0029073982,0.0539202948
426.202,0.00290832479,0.0539288864
426.3,0.00290913546,0.053936402
426.398,0.00290990533,0.0539435383
426.503,0.00291071357,0.0539510294
426.601,0.00291146969,0.0539580364
426.699,0.00291222327,0.0539650189
426.797,0.00291295074,0.0539717587
426.902,0.00291367758,0.0539784918
427.0,0.00291430575,0.0539843102
427.098,0.00291488731,0.0539896963
427.203,0.00291546013,0.053995001
427.301,0.00291594926,0.0539995302
427.399,0.00291638823,0.0540035946
427.497,0.00291678274,0.0540072471
427.602,0.00291720462,0.0540111527
427.7,0.0029176071,0.0540148785
427.798,0.00291799434,0.054018463
427.903,0.00291836762,0.0540219179
428.001,0.00291865808,0.0540246062
428.099,0.00291889624,0.0540268104
428.197,0.00291911489,0.0540288339
428.302,0.00291934077,0.0540309242
428.4,0.00291952566,0.0540326352
428.498,0.00291965424,0.054033825
428.603,0.00291972609,0.0540344898
428.701,0.00291976117,0.0540348145
428.799,0.00291976973,0.0540348937
428.897,0.00291972331,0.0540344641
429.002,0.00291960244,0.0540333456
429.1,0.00291947131,0.0540321322
429.198,0.00291934575,0.0540309703
429.303,0.00291920319,0.054029651
429.401,0.00291904893,0.0540282235
429.499,0.00291885629,0.0540264406
429.597,0.00291864986,0.0540245302
429.702,0.00291842334,0.0540224337
429.8,0.00291818167,0.0540201969
429.898,0.00291790012,0.0540175909
430.003,0.00291753974,0.054014255
430.101,0.00291714286,0.054010581
430.199,0.00291671316,0.0540066029
430.297,0.00291626685,0.0540024708
430.402,0.00291576899,0.053997861
430.5,0.00291530916,0.0539936029
430.598,0.00291487687,0.0539895996
430.703,0.00291441193,0.0539852937
430.801,0.00291398331,0.0539813237
430.899,0.002913602,0.0539777917
430.997,0.00291327243,0.0539747388
431.102,0.0029129451,0.0539717065
431.2,0.00291264448,0.0539689214
431.298,0.00291235819,0.053966269
431.403,0.00291208246,0.0539637143
431.501,0.00291187295,0.053961773
431.599,0.00291169656,0.0539601386
431.697,0.00291152354,0.0539585353
